id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	62000	0.605839416058394	0.89924647748164	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62010	0.605839416058394	1.01129706139809	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62020	0.605839416058394	0.98147387793292	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62030	0.607664233576642	0.924440034883947	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62040	0.607664233576642	0.941626658305236	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62050	0.607664233576642	0.98147387793292	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62060	0.607664233576642	0.928707056209923	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62070	0.607664233576642	1.00202543420941	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62080	0.607664233576642	1.02300732946372	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62090	0.607664233576642	0.990555343912675	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62100	0.607664233576642	0.884868520658513	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62110	0.607664233576642	0.95913280491189	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62120	0.607664233576642	0.907567102692638	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62130	0.607664233576642	0.939460977088152	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62140	0.607664233576642	1.04202645570799	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62150	0.605839416058394	0.988277129841447	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62160	0.607664233576642	1.0183070377385	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62170	0.607664233576642	1.01362834189209	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62180	0.607664233576642	0.886908353266269	0	0	FALSE	FALSE	FALSE
